Time [10ms], UTC, Lat, Lon, Alt [m], Speed [km/h], Course [deg], Fix, NumSat, HDOP
9800, 065631.10, 37.3830370, 23.2480903, 0.90, 0.23, 0.00, 1, 12, 0.83
9810, 065631.20, 37.3830367, 23.2480897, 0.90, 1.04, 232.14, 1, 12, 0.83
9820, 065631.30, 37.3830370, 23.2480903, 1.10, 0.57, 199.08, 1, 12, 0.83
9830, 065631.40, 37.3830368, 23.2480902, 0.90, 0.21, 0.00, 1, 12, 0.83
9840, 065631.50, 37.3830370, 23.2480902, 1.00, 0.51, 276.87, 1, 12, 0.83
9850, 065631.60, 37.3830370, 23.2480900, 0.90, 0.41, 269.22, 1, 12, 0.83
9860, 065631.70, 37.3830370, 23.2480898, 0.90, 0.71, 354.69, 1, 12, 0.83
9870, 065631.80, 37.3830370, 23.2480897, 1.10, 1.28, 21.97, 1, 12, 0.83
9880, 065631.90, 37.3830370, 23.2480897, 1.20, 0.86, 334.39, 1, 12, 0.91
9890, 065631.90, 37.3830370, 23.2480897, 1.20, 0.86, 334.39, 1, 12, 0.91
9900, 065632.00, 37.3830367, 23.2480905, 1.10, 2.38, 123.87, 1, 12, 0.83
9910, 065632.10, 37.3830365, 23.2480910, 1.00, 1.66, 128.22, 1, 12, 0.83
9920, 065632.20, 37.3830373, 23.2480917, 0.80, 0.80, 108.74, 1, 12, 0.83
9930, 065632.30, 37.3830365, 23.2480908, 1.10, 0.09, 0.00, 1, 12, 0.83
9940, 065632.40, 37.3830370, 23.2480910, 0.90, 0.91, 198.14, 1, 12, 0.83
9950, 065632.50, 37.3830370, 23.2480912, 1.00, 0.60, 0.00, 1, 12, 0.83
9960, 065632.60, 37.3830370, 23.2480912, 1.00, 0.16, 0.00, 1, 12, 0.83
9970, 065632.70, 37.3830372, 23.2480913, 0.90, 0.19, 0.00, 1, 12, 0.83
9980, 065632.80, 37.3830372, 23.2480913, 0.90, 0.19, 0.00, 1, 12, 0.83
9990, 065632.90, 37.3830370, 23.2480912, 1.00, 0.22, 0.00, 1, 12, 0.83
10000, 065633.00, 37.3830368, 23.2480912, 1.00, 0.32, 0.00, 1, 12, 0.83
10010, 065633.10, 37.3830370, 23.2480912, 0.90, 0.15, 0.00, 1, 12, 0.83
10020, 065633.20, 37.3830367, 23.2480912, 1.00, 0.53, 123.67, 1, 12, 0.83
10030, 065633.30, 37.3830367, 23.2480910, 1.00, 0.43, 179.53, 1, 12, 0.83
10040, 065633.40, 37.3830367, 23.2480912, 1.00, 0.23, 0.00, 1, 12, 0.88
10050, 065633.50, 37.3830368, 23.2480912, 1.00, 0.22, 0.00, 1, 12, 0.88
10060, 065633.70, 37.3830370, 23.2480902, 1.10, 3.59, 319.30, 1, 12, 0.83
10070, 065633.70, 37.3830370, 23.2480902, 1.10, 3.59, 319.30, 1, 12, 0.83
10080, 065633.80, 37.3830368, 23.2480900, 1.10, 1.33, 301.09, 1, 12, 0.85
10090, 065633.90, 37.3830363, 23.2480907, 1.10, 2.67, 180.92, 1, 12, 0.83
10100, 065634.00, 37.3830362, 23.2480903, 1.10, 1.03, 188.56, 1, 12, 0.92
10110, 065634.10, 37.3830360, 23.2480902, 1.10, 1.19, 198.83, 1, 12, 0.83
10120, 065634.20, 37.3830363, 23.2480917, 0.90, 2.64, 113.85, 1, 12, 0.83
10130, 065634.30, 37.3830367, 23.2480915, 0.90, 0.94, 97.51, 1, 12, 0.83
10140, 065634.40, 37.3830365, 23.2480912, 1.00, 0.87, 47.15, 1, 12, 0.83
10150, 065634.50, 37.3830363, 23.2480912, 1.00, 0.37, 0.00, 1, 12, 0.87
10160, 065634.60, 37.3830365, 23.2480912, 0.90, 0.79, 127.87, 1, 12, 0.93
10170, 065634.70, 37.3830365, 23.2480912, 1.00, 0.66, 91.23, 1, 12, 0.93
10180, 065634.80, 37.3830365, 23.2480912, 1.00, 0.20, 0.00, 1, 12, 0.93
10190, 065634.90, 37.3830365, 23.2480910, 1.00, 0.18, 0.00, 1, 12, 0.93
10200, 065635.00, 37.3830365, 23.2480912, 1.00, 0.27, 0.00, 1, 12, 0.93
10210, 065635.10, 37.3830367, 23.2480913, 0.90, 0.57, 62.73, 1, 12, 0.93
10220, 065635.20, 37.3830367, 23.2480912, 1.00, 0.18, 0.00, 1, 12, 0.87
10230, 065635.30, 37.3830367, 23.2480912, 0.90, 0.05, 0.00, 1, 12, 0.87
10240, 065635.40, 37.3830363, 23.2480910, 1.00, 0.31, 0.00, 1, 12, 0.87
10250, 065635.50, 37.3830365, 23.2480910, 1.00, 0.10, 0.00, 1, 12, 0.93
10260, 065635.60, 37.3830365, 23.2480910, 1.00, 0.07, 0.00, 1, 12, 0.91
10270, 065635.70, 37.3830365, 23.2480912, 1.00, 0.26, 0.00, 1, 12, 0.91
10280, 065635.80, 37.3830365, 23.2480912, 1.00, 0.14, 0.00, 1, 12, 0.91
10290, 065635.90, 37.3830367, 23.2480912, 1.00, 0.33, 0.00, 1, 12, 0.91
10300, 065636.00, 37.3830367, 23.2480910, 1.00, 0.22, 0.00, 1, 12, 0.91
10310, 065636.10, 37.3830367, 23.2480910, 1.00, 0.08, 0.00, 1, 12, 0.91
10320, 065636.20, 37.3830365, 23.2480910, 1.00, 0.25, 0.00, 1, 12, 0.91
10330, 065636.30, 37.3830365, 23.2480910, 1.00, 0.20, 0.00, 1, 12, 0.83
10340, 065636.40, 37.3830365, 23.2480908, 1.00, 0.21, 0.00, 1, 12, 0.91
10350, 065636.50, 37.3830363, 23.2480907, 1.10, 0.22, 0.00, 1, 12, 0.91
10360, 065636.60, 37.3830365, 23.2480907, 1.10, 0.25, 0.00, 1, 12, 1.00
10370, 065636.70, 37.3830365, 23.2480907, 1.00, 0.25, 0.00, 1, 12, 1.00
10380, 065636.80, 37.3830365, 23.2480907, 1.10, 0.14, 0.00, 1, 12, 1.00
10390, 065636.90, 37.3830365, 23.2480907, 1.10, 0.30, 0.00, 1, 12, 0.91
10400, 065637.00, 37.3830365, 23.2480910, 1.10, 0.80, 86.38, 1, 12, 0.91
10410, 065637.10, 37.3830375, 23.2480908, 1.00, 3.74, 5.27, 1, 12, 0.90
10420, 065637.20, 37.3830375, 23.2480912, 1.10, 1.55, 9.52, 1, 12, 0.83
10430, 065637.30, 37.3830375, 23.2480910, 1.10, 0.31, 0.00, 1, 12, 0.83
10440, 065637.40, 37.3830377, 23.2480912, 1.10, 0.65, 0.00, 1, 12, 0.87
10450, 065637.50, 37.3830377, 23.2480913, 1.00, 0.40, 0.00, 1, 12, 0.87
10460, 065637.60, 37.3830377, 23.2480913, 1.00, 0.52, 0.00, 1, 12, 0.88
10470, 065637.70, 37.3830377, 23.2480910, 1.10, 0.71, 0.00, 1, 12, 0.88
10480, 065637.80, 37.3830372, 23.2480908, 1.10, 1.60, 294.38, 1, 12, 0.88
10490, 065637.90, 37.3830368, 23.2480913, 0.90, 2.02, 198.48, 1, 12, 0.81
10500, 065638.00, 37.3830365, 23.2480915, 1.00, 1.43, 180.76, 1, 12, 0.81
10510, 065638.10, 37.3830368, 23.2480913, 1.00, 1.32, 263.27, 1, 12, 0.81
10520, 065638.20, 37.3830375, 23.2480918, 0.90, 2.07, 6.56, 1, 12, 0.86
10530, 065638.30, 37.3830378, 23.2480920, 0.90, 1.95, 14.21, 1, 12, 0.86
10540, 065638.40, 37.3830373, 23.2480925, 0.80, 2.40, 79.63, 1, 12, 0.86
10550, 065638.50, 37.3830373, 23.2480923, 0.80, 0.04, 0.00, 1, 12, 0.86
10560, 065638.60, 37.3830373, 23.2480917, 0.90, 1.09, 48.38, 1, 12, 0.86
10570, 065638.70, 37.3830375, 23.2480920, 0.80, 0.39, 0.00, 1, 12, 0.81
10580, 065638.80, 37.3830373, 23.2480917, 0.90, 0.26, 0.00, 1, 12, 0.80
10590, 065638.90, 37.3830372, 23.2480913, 1.00, 0.28, 0.00, 1, 12, 0.78
10600, 065639.00, 37.3830372, 23.2480913, 1.00, 0.25, 0.00, 1, 12, 0.78
10610, 065639.10, 37.3830373, 23.2480915, 1.00, 0.33, 0.00, 1, 12, 0.78
10620, 065639.20, 37.3830375, 23.2480925, 0.90, 2.83, 80.30, 1, 12, 0.78
10630, 065639.30, 37.3830375, 23.2480923, 1.00, 0.94, 76.59, 1, 12, 0.78
10640, 065639.40, 37.3830375, 23.2480918, 0.90, 1.62, 306.78, 1, 12, 0.78
10650, 065639.50, 37.3830375, 23.2480923, 0.90, 1.23, 357.01, 1, 12, 0.78
10660, 065639.60, 37.3830375, 23.2480923, 1.00, 0.59, 14.90, 1, 12, 0.78
10670, 065639.70, 37.3830375, 23.2480923, 1.00, 0.19, 0.00, 1, 12, 0.78
10680, 065639.80, 37.3830375, 23.2480922, 1.00, 0.56, 296.75, 1, 12, 0.78
10690, 065639.90, 37.3830377, 23.2480920, 1.00, 0.33, 0.00, 1, 12, 0.78
10700, 065640.00, 37.3830377, 23.2480920, 1.00, 0.19, 0.00, 1, 12, 0.78
10710, 065640.10, 37.3830378, 23.2480918, 0.90, 0.49, 289.48, 1, 12, 0.78
10720, 065640.20, 37.3830382, 23.2480920, 0.90, 0.56, 336.64, 1, 12, 0.78
10730, 065640.30, 37.3830380, 23.2480922, 0.90, 0.77, 63.49, 1, 12, 0.78
10740, 065640.40, 37.3830383, 23.2480920, 0.90, 1.24, 6.40, 1, 12, 0.78
10750, 065640.50, 37.3830378, 23.2480917, 1.00, 1.06, 286.49, 1, 12, 0.78
10760, 065640.60, 37.3830377, 23.2480920, 1.00, 1.69, 24.35, 1, 12, 0.78
10770, 065640.70, 37.3830380, 23.2480925, 0.90, 0.64, 43.43, 1, 12, 0.78
10780, 065640.80, 37.3830372, 23.2480923, 0.90, 2.54, 166.25, 1, 12, 0.78
10790, 065640.90, 37.3830373, 23.2480925, 1.00, 1.42, 138.96, 1, 12, 0.78
10810, 065641.10, 37.3830380, 23.2480937, 0.80, 2.21, 93.97, 1, 12, 0.78
10820, 065641.20, 37.3830382, 23.2480942, 0.90, 2.76, 72.34, 1, 12, 0.78
10830, 065641.30, 37.3830387, 23.2480940, 0.90, 2.13, 28.41, 1, 12, 0.78
10840, 065641.40, 37.3830387, 23.2480940, 0.90, 0.16, 0.00, 1, 12, 0.78
10850, 065641.50, 37.3830378, 23.2480945, 0.80, 2.55, 108.83, 1, 12, 0.78
10860, 065641.60, 37.3830388, 23.2480950, 0.80, 2.61, 69.06, 1, 12, 0.78
10870, 065641.70, 37.3830388, 23.2480945, 0.90, 2.19, 31.46, 1, 12, 0.78
10880, 065641.80, 37.3830387, 23.2480943, 0.90, 0.32, 0.00, 1, 12, 0.78
10890, 065641.90, 37.3830385, 23.2480945, 0.90, 1.34, 73.11, 1, 12, 0.83
10900, 065642.00, 37.3830378, 23.2480943, 0.90, 1.48, 142.49, 1, 12, 0.83
10910, 065642.10, 37.3830377, 23.2480940, 1.00, 0.53, 0.00, 1, 12, 0.83
10920, 065642.20, 37.3830377, 23.2480940, 1.00, 0.22, 0.00, 1, 12, 0.83
10930, 065642.30, 37.3830378, 23.2480943, 0.90, 0.43, 0.00, 1, 12, 0.83
10940, 065642.40, 37.3830378, 23.2480942, 1.00, 0.34, 0.00, 1, 12, 0.83
10950, 065642.50, 37.3830377, 23.2480940, 1.00, 0.21, 0.00, 1, 12, 0.83
10960, 065642.60, 37.3830375, 23.2480940, 1.00, 0.97, 0.00, 1, 12, 0.83
10970, 065642.70, 37.3830372, 23.2480943, 1.00, 1.66, 152.63, 1, 12, 0.83
10980, 065642.80, 37.3830367, 23.2480947, 0.90, 2.29, 160.35, 1, 12, 0.83
10990, 065642.90, 37.3830370, 23.2480948, 0.90, 0.39, 0.00, 1, 12, 0.78
11000, 065643.00, 37.3830368, 23.2480952, 0.90, 0.75, 0.00, 1, 12, 0.78
11010, 065643.10, 37.3830370, 23.2480953, 0.90, 0.62, 0.00, 1, 12, 0.78
11020, 065643.20, 37.3830365, 23.2480947, 0.90, 1.52, 182.24, 1, 12, 0.78
11030, 065643.30, 37.3830363, 23.2480943, 0.90, 1.06, 205.61, 1, 12, 0.78
11040, 065643.40, 37.3830365, 23.2480947, 0.90, 0.42, 0.00, 1, 12, 0.78
11050, 065643.50, 37.3830363, 23.2480947, 0.90, 0.30, 0.00, 1, 12, 0.78
11060, 065643.60, 37.3830365, 23.2480943, 0.80, 0.73, 0.00, 1, 12, 0.78
11070, 065643.70, 37.3830367, 23.2480940, 0.80, 1.26, 273.04, 1, 12, 0.78
11080, 065643.80, 37.3830365, 23.2480935, 0.80, 1.19, 272.56, 1, 12, 0.78
11090, 065643.90, 37.3830367, 23.2480932, 0.80, 1.26, 284.47, 1, 12, 0.78
11100, 065644.00, 37.3830370, 23.2480923, 0.80, 2.49, 306.05, 1, 12, 0.78
11110, 065644.10, 37.3830378, 23.2480908, 0.90, 4.26, 311.65, 1, 12, 0.78
11120, 065644.20, 37.3830380, 23.2480902, 1.00, 3.41, 312.28, 1, 12, 0.78
11130, 065644.30, 37.3830383, 23.2480898, 1.00, 2.53, 314.39, 1, 12, 0.78
11140, 065644.40, 37.3830388, 23.2480895, 1.00, 2.58, 320.08, 1, 12, 0.78
11150, 065644.50, 37.3830387, 23.2480892, 1.10, 1.75, 318.49, 1, 12, 0.78
11160, 065644.60, 37.3830395, 23.2480888, 1.10, 2.53, 326.44, 1, 12, 0.78
11170, 065644.70, 37.3830397, 23.2480882, 1.10, 2.31, 322.51, 1, 12, 0.78
11180, 065644.80, 37.3830387, 23.2480887, 1.10, 0.97, 0.00, 1, 12, 0.78
11190, 065644.90, 37.3830385, 23.2480890, 1.20, 0.19, 0.00, 1, 12, 0.78
11210, 065645.10, 37.3830380, 23.2480888, 1.30, 0.19, 0.00, 1, 12, 0.80
11220, 065645.20, 37.3830377, 23.2480887, 1.40, 1.10, 295.82, 1, 12, 0.80
11230, 065645.30, 37.3830368, 23.2480882, 1.40, 2.29, 221.29, 1, 12, 0.80
11240, 065645.40, 37.3830358, 23.2480862, 1.50, 3.28, 228.78, 1, 12, 0.80
11250, 065645.50, 37.3830337, 23.2480845, 2.70, 2.09, 167.28, 1, 12, 0.80
11260, 065645.60, 37.3830358, 23.2480867, 2.70, 2.42, 55.17, 1, 12, 0.80
11270, 065645.70, 37.3830362, 23.2480865, 2.10, 1.99, 28.14, 1, 12, 0.78
11280, 065645.80, 37.3830365, 23.2480848, 2.10, 5.68, 291.21, 1, 12, 0.78
11290, 065645.80, 37.3830365, 23.2480848, 2.00, 5.68, 291.21, 1, 12, 0.78
11300, 065645.90, 37.3830368, 23.2480853, 2.00, 0.69, 0.00, 1, 12, 0.78
11310, 065646.10, 37.3830372, 23.2480855, 1.90, 0.94, 5.63, 1, 12, 0.78
11320, 065646.20, 37.3830388, 23.2480865, 1.90, 2.80, 358.47, 1, 12, 0.78
11330, 065646.20, 37.3830388, 23.2480865, 1.50, 2.80, 358.47, 1, 12, 0.78
11340, 065646.40, 37.3830392, 23.2480863, 1.10, 0.43, 0.00, 1, 12, 0.79
11350, 065646.50, 37.3830393, 23.2480870, 1.40, 1.31, 37.54, 1, 12, 0.78
11360, 065646.60, 37.3830397, 23.2480877, 1.30, 1.75, 50.41, 1, 12, 0.78
11370, 065646.70, 37.3830392, 23.2480877, 1.20, 0.84, 0.00, 1, 12, 0.78
11380, 065646.80, 37.3830382, 23.2480878, 1.20, 2.79, 143.60, 1, 12, 0.78
11390, 065646.90, 37.3830388, 23.2480880, 1.30, 1.72, 113.61, 1, 12, 0.78
11400, 065646.90, 37.3830388, 23.2480880, 1.20, 1.72, 113.61, 1, 12, 0.78
11410, 065647.00, 37.3830388, 23.2480882, 1.20, 0.51, 0.00, 1, 12, 0.78
11420, 065647.10, 37.3830388, 23.2480878, 1.30, 1.27, 38.36, 1, 12, 0.78
11430, 065647.20, 37.3830390, 23.2480878, 1.30, 0.68, 26.02, 1, 12, 0.78
11440, 065647.30, 37.3830385, 23.2480877, 1.30, 1.28, 147.87, 1, 12, 0.78
11450, 065647.40, 37.3830385, 23.2480867, 1.40, 2.70, 263.68, 1, 12, 0.85
11460, 065647.50, 37.3830382, 23.2480872, 1.40, 1.62, 233.63, 1, 12, 0.78
11470, 065647.60, 37.3830382, 23.2480868, 1.50, 0.53, 0.00, 1, 12, 0.78
11480, 065647.70, 37.3830380, 23.2480867, 1.60, 0.79, 234.49, 1, 12, 0.78
11490, 065647.80, 37.3830387, 23.2480877, 1.50, 3.40, 42.24, 1, 12, 0.80
11500, 065647.90, 37.3830395, 23.2480878, 1.70, 4.22, 25.54, 1, 12, 0.78
11510, 065648.00, 37.3830400, 23.2480878, 1.70, 2.87, 20.44, 1, 12, 0.78
11520, 065648.10, 37.3830402, 23.2480887, 1.60, 1.67, 35.61, 1, 12, 0.78
11530, 065648.20, 37.3830397, 23.2480897, 1.60, 3.79, 100.46, 1, 12, 0.78
11540, 065648.30, 37.3830387, 23.2480897, 1.80, 2.48, 117.55, 1, 12, 0.81
11550, 065648.40, 37.3830393, 23.2480898, 1.70, 1.21, 78.76, 1, 12, 0.78
11560, 065648.50, 37.3830393, 23.2480895, 1.80, 0.67, 0.00, 1, 12, 0.81
11570, 065648.60, 37.3830390, 23.2480897, 1.80, 1.24, 141.42, 1, 12, 0.81
11580, 065648.70, 37.3830390, 23.2480895, 1.80, 0.88, 0.00, 1, 12, 0.86
11590, 065648.80, 37.3830392, 23.2480902, 1.80, 2.19, 97.30, 1, 12, 0.81
11600, 065648.90, 37.3830393, 23.2480905, 1.80, 1.31, 85.82, 1, 12, 0.88
11610, 065649.00, 37.3830398, 23.2480908, 1.80, 1.93, 47.20, 1, 12, 0.81
11620, 065649.10, 37.3830398, 23.2480902, 1.70, 1.51, 19.25, 1, 12, 0.81
11630, 065649.20, 37.3830402, 23.2480883, 1.50, 5.29, 285.64, 1, 12, 0.83
11640, 065649.30, 37.3830388, 23.2480867, 1.50, 6.73, 255.70, 1, 12, 0.78
11650, 065649.40, 37.3830383, 23.2480865, 1.60, 2.38, 246.71, 1, 12, 0.78
11660, 065649.50, 37.3830383, 23.2480867, 1.60, 0.88, 0.00, 1, 12, 0.78
11670, 065649.60, 37.3830383, 23.2480870, 1.60, 0.84, 0.00, 1, 12, 0.88
11680, 065649.70, 37.3830378, 23.2480868, 1.60, 1.09, 229.47, 1, 12, 0.88
11690, 065649.80, 37.3830378, 23.2480872, 1.70, 1.16, 190.81, 1, 12, 0.83
11700, 065649.90, 37.3830378, 23.2480878, 1.80, 2.68, 95.43, 1, 12, 0.85
11710, 065650.00, 37.3830372, 23.2480875, 1.80, 2.02, 161.38, 1, 12, 0.80
11720, 065650.10, 37.3830370, 23.2480882, 1.90, 2.04, 140.99, 1, 12, 0.80
11730, 065650.20, 37.3830368, 23.2480880, 1.90, 1.18, 162.79, 1, 12, 0.78
11740, 065650.30, 37.3830370, 23.2480883, 1.90, 0.68, 0.00, 1, 12, 0.85
11750, 065650.40, 37.3830373, 23.2480885, 1.90, 1.33, 83.33, 1, 12, 0.92
11760, 065650.50, 37.3830373, 23.2480890, 1.90, 1.55, 77.35, 1, 12, 0.85
11770, 065650.60, 37.3830378, 23.2480887, 1.80, 1.67, 1.58, 1, 12, 0.78
11780, 065650.70, 37.3830377, 23.2480880, 1.90, 2.05, 300.03, 1, 12, 0.80
11790, 065650.80, 37.3830378, 23.2480873, 1.90, 2.33, 296.57, 1, 12, 0.78
11800, 065650.90, 37.3830372, 23.2480870, 2.00, 1.29, 236.98, 1, 12, 0.78
11810, 065651.00, 37.3830372, 23.2480872, 2.00, 0.43, 0.00, 1, 12, 0.78
11820, 065651.10, 37.3830375, 23.2480875, 1.90, 0.87, 213.49, 1, 12, 0.78
11830, 065651.20, 37.3830373, 23.2480878, 1.90, 1.94, 158.96, 1, 12, 0.83
11840, 065651.30, 37.3830370, 23.2480880, 1.90, 1.10, 156.42, 1, 12, 0.78
11850, 065651.40, 37.3830370, 23.2480880, 1.90, 0.11, 0.00, 1, 12, 0.86
11860, 065651.50, 37.3830372, 23.2480880, 1.90, 1.51, 44.03, 1, 12, 0.85
11870, 065651.60, 37.3830377, 23.2480882, 1.90, 1.67, 40.27, 1, 12, 0.85
11880, 065651.70, 37.3830378, 23.2480882, 1.80, 0.61, 63.11, 1, 12, 0.88
11890, 065651.80, 37.3830377, 23.2480878, 1.80, 0.83, 325.11, 1, 12, 0.88
11900, 065651.90, 37.3830378, 23.2480878, 1.80, 0.26, 0.00, 1, 12, 0.98
11910, 065652.00, 37.3830380, 23.2480882, 1.80, 1.26, 20.97, 1, 12, 0.88
11920, 065652.10, 37.3830378, 23.2480882, 1.80, 0.64, 75.48, 1, 12, 0.78
11930, 065652.20, 37.3830382, 23.2480882, 1.70, 0.36, 0.00, 1, 12, 0.78
11940, 065652.30, 37.3830378, 23.2480880, 1.80, 0.84, 148.97, 1, 12, 0.80
11950, 065652.40, 37.3830378, 23.2480877, 1.80, 1.08, 227.35, 1, 12, 0.80
11960, 065652.50, 37.3830382, 23.2480883, 1.60, 1.33, 175.66, 1, 12, 0.80
11970, 065652.60, 37.3830383, 23.2480885, 1.60, 1.18, 54.75, 1, 12, 0.80
11980, 065652.70, 37.3830390, 23.2480885, 1.60, 1.99, 21.27, 1, 12, 0.89
11990, 065652.80, 37.3830392, 23.2480892, 1.50, 1.89, 33.97, 1, 12, 0.78
12000, 065652.90, 37.3830383, 23.2480890, 1.50, 2.06, 158.65, 1, 12, 0.78
12010, 065653.00, 37.3830387, 23.2480893, 1.50, 0.90, 0.00, 1, 12, 0.78
12020, 065653.10, 37.3830387, 23.2480895, 1.40, 0.62, 0.00, 1, 12, 0.78
12030, 065653.20, 37.3830395, 23.2480897, 1.30, 1.79, 99.42, 1, 12, 0.78
12040, 065653.30, 37.3830388, 23.2480890, 1.50, 1.22, 74.74, 1, 12, 0.78
12050, 065653.40, 37.3830387, 23.2480890, 1.50, 0.44, 0.00, 1, 12, 0.78
12060, 065653.50, 37.3830383, 23.2480892, 1.40, 2.16, 168.29, 1, 12, 0.78
12070, 065653.60, 37.3830385, 23.2480893, 1.50, 1.11, 151.09, 1, 12, 0.78
12080, 065653.70, 37.3830377, 23.2480885, 1.70, 1.11, 0.00, 1, 12, 0.78
12090, 065653.80, 37.3830385, 23.2480892, 1.50, 1.38, 120.08, 1, 12, 0.78
12100, 065653.90, 37.3830388, 23.2480887, 1.70, 2.89, 345.09, 1, 12, 0.78
12120, 065654.00, 37.3830390, 23.2480883, 1.70, 1.09, 342.44, 1, 12, 0.78
12130, 065654.20, 37.3830383, 23.2480870, 1.70, 3.44, 254.68, 1, 12, 0.81
12140, 065654.30, 37.3830390, 23.2480872, 1.70, 1.58, 291.33, 1, 12, 0.85
12150, 065654.40, 37.3830393, 23.2480875, 1.70, 0.91, 0.00, 1, 12, 0.92
12160, 065654.50, 37.3830405, 23.2480873, 1.70, 3.76, 336.61, 1, 12, 0.78
12170, 065654.60, 37.3830405, 23.2480872, 1.60, 0.68, 0.00, 1, 12, 0.78
12180, 065654.70, 37.3830402, 23.2480875, 1.60, 1.45, 353.40, 1, 12, 0.78
12190, 065654.80, 37.3830400, 23.2480870, 1.50, 1.38, 299.34, 1, 12, 0.78
12200, 065654.90, 37.3830400, 23.2480870, 1.60, 0.35, 0.00, 1, 12, 0.78
12210, 065655.00, 37.3830403, 23.2480872, 1.60, 0.51, 0.00, 1, 12, 0.78
12220, 065655.10, 37.3830402, 23.2480870, 1.50, 0.32, 0.00, 1, 12, 0.78
12230, 065655.20, 37.3830400, 23.2480867, 1.60, 0.10, 0.00, 1, 12, 0.78
12240, 065655.30, 37.3830397, 23.2480865, 1.70, 0.56, 0.00, 1, 12, 0.78
12250, 065655.40, 37.3830398, 23.2480863, 1.70, 1.07, 298.27, 1, 12, 0.78
12260, 065655.50, 37.3830402, 23.2480860, 1.80, 1.53, 325.63, 1, 12, 0.78
12270, 065655.60, 37.3830408, 23.2480865, 1.70, 1.59, 345.01, 1, 12, 0.78
12280, 065655.70, 37.3830400, 23.2480872, 1.70, 4.24, 134.17, 1, 12, 0.78
12290, 065655.80, 37.3830402, 23.2480880, 1.50, 2.41, 141.09, 1, 12, 0.81
12300, 065655.90, 37.3830398, 23.2480870, 1.40, 3.30, 205.26, 1, 12, 0.81
12320, 065656.10, 37.3830400, 23.2480862, 1.50, 1.68, 214.71, 1, 12, 0.83
12330, 065656.20, 37.3830392, 23.2480862, 1.50, 2.44, 171.82, 1, 12, 0.78
12340, 065656.30, 37.3830388, 23.2480862, 1.60, 0.98, 0.00, 1, 12, 0.78
12350, 065656.40, 37.3830392, 23.2480862, 1.50, 0.66, 0.00, 1, 12, 0.78
12360, 065656.50, 37.3830392, 23.2480862, 1.50, 0.12, 0.00, 1, 12, 0.78
12370, 065656.60, 37.3830388, 23.2480862, 1.40, 1.23, 172.33, 1, 12, 0.78
12380, 065656.70, 37.3830392, 23.2480862, 1.40, 0.85, 229.99, 1, 12, 0.78
12390, 065656.80, 37.3830395, 23.2480860, 1.30, 1.79, 324.81, 1, 12, 0.78
12410, 065656.90, 37.3830400, 23.2480863, 1.20, 2.09, 3.94, 1, 12, 0.78
12420, 065657.00, 37.3830407, 23.2480865, 1.20, 2.92, 6.08, 1, 12, 0.78
12430, 065657.20, 37.3830427, 23.2480860, 1.30, 5.10, 353.87, 1, 12, 0.78
12440, 065657.30, 37.3830432, 23.2480867, 1.30, 2.61, 8.11, 1, 12, 0.78
12450, 065657.40, 37.3830440, 23.2480877, 1.20, 4.23, 30.19, 1, 12, 0.78
12460, 065657.50, 37.3830433, 23.2480882, 1.10, 2.65, 59.77, 1, 12, 0.78
12470, 065657.50, 37.3830433, 23.2480882, 1.10, 2.65, 59.77, 1, 12, 0.78
12480, 065657.60, 37.3830420, 23.2480878, 1.20, 3.41, 146.11, 1, 12, 0.79
12490, 065657.80, 37.3830420, 23.2480888, 1.20, 2.22, 133.27, 1, 12, 0.79
12500, 065657.90, 37.3830427, 23.2480897, 1.20, 3.96, 64.20, 1, 12, 0.78
12510, 065657.90, 37.3830427, 23.2480897, 1.20, 3.96, 64.20, 1, 12, 0.78
12520, 065658.00, 37.3830430, 23.2480895, 1.20, 1.13, 53.97, 1, 12, 0.83
12530, 065658.20, 37.3830428, 23.2480888, 1.20, 2.01, 178.37, 1, 12, 0.83
12540, 065658.30, 37.3830422, 23.2480883, 1.10, 4.37, 203.62, 1, 12, 0.78
12550, 065658.40, 37.3830415, 23.2480880, 0.90, 0.91, 0.00, 1, 12, 0.78
12560, 065658.50, 37.3830422, 23.2480870, 1.00, 3.11, 229.08, 1, 12, 0.78
12570, 065658.60, 37.3830415, 23.2480868, 0.90, 1.90, 226.44, 1, 12, 0.78
12580, 065658.70, 37.3830410, 23.2480865, 0.90, 2.39, 215.77, 1, 12, 0.78
12590, 065658.80, 37.3830407, 23.2480867, 0.90, 1.53, 198.75, 1, 12, 0.89
12600, 065658.90, 37.3830413, 23.2480863, 0.90, 2.14, 302.60, 1, 12, 1.00
12610, 065658.90, 37.3830413, 23.2480863, 0.90, 2.14, 302.60, 1, 12, 0.98
12620, 065659.10, 37.3830417, 23.2480855, 0.90, 1.35, 304.81, 1, 12, 0.81
12630, 065659.10, 37.3830417, 23.2480855, 0.90, 1.35, 304.81, 1, 12, 0.78
12640, 065659.30, 37.3830398, 23.2480855, 1.00, 1.96, 186.70, 1, 12, 0.81
12650, 065659.40, 37.3830402, 23.2480865, 1.10, 2.76, 113.37, 1, 12, 0.78
12660, 065659.50, 37.3830400, 23.2480867, 1.10, 0.73, 0.00, 1, 12, 0.78
12670, 065659.60, 37.3830388, 23.2480878, 1.10, 5.69, 128.86, 1, 12, 0.78
12680, 065659.70, 37.3830377, 23.2480897, 1.10, 6.54, 130.79, 1, 12, 0.78
