IMU accX[mg],IMU accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magX[mG],magY[mG],magZ[mG],Qi,Qj,Qk,Qs
0.041131,-0.017973,0.031356,0.998500
0.040983,-0.015487,0.031128,0.998555
0.041216,-0.010988,0.030401,0.998627
0.042078,-0.005157,0.030719,0.998629
0.042263,-0.003312,0.031058,0.998618
0.041965,-0.005051,0.031208,0.998619
0.041053,-0.011479,0.031274,0.998601
0.037121,-0.026985,0.031502,0.998450
0.036945,-0.027317,0.031228,0.998456
0.036726,-0.027992,0.034036,0.998353
0.036532,-0.028221,0.035767,0.998294
0.036916,-0.028329,0.035588,0.998283
0.037373,-0.028123,0.035555,0.998273
0.037997,-0.027620,0.035645,0.998260
0.038851,-0.026674,0.035857,0.998245
0.039918,-0.025547,0.035729,0.998237
0.040280,-0.023812,0.035863,0.998261
0.040941,-0.023895,0.035916,0.998230
0.041610,-0.020960,0.035880,0.998269
0.042017,-0.017886,0.035881,0.998312
0.042190,-0.015805,0.035842,0.998341
0.041912,-0.014741,0.035713,0.998374
0.041568,-0.014908,0.035658,0.998388
0.041031,-0.016733,0.035607,0.998383
0.040555,-0.018834,0.037803,0.998284
0.039953,-0.020934,0.038550,0.998238
0.040257,-0.018994,0.039708,0.998219
0.040295,-0.018394,0.039725,0.998228
0.040114,-0.018970,0.040861,0.998179
0.039852,-0.019500,0.040998,0.998174
0.039644,-0.019854,0.041036,0.998173
0.039523,-0.020327,0.041107,0.998166
0.039578,-0.019968,0.041117,0.998171
0.039372,-0.021238,0.041226,0.998148
0.039538,-0.021099,0.041200,0.998145
0.039803,-0.021355,0.041165,0.998131
0.039680,-0.021637,0.041203,0.998128
0.039624,-0.022108,0.041238,0.998119
0.039607,-0.022724,0.041286,0.998103
0.039592,-0.022914,0.041294,0.998099
0.039679,-0.023119,0.041274,0.998092
0.039706,-0.024261,0.041104,0.998071
0.039937,-0.023902,0.040989,0.998075
0.039838,-0.024098,0.041038,0.998072
0.039911,-0.024094,0.041010,0.998071
0.039917,-0.024107,0.040992,0.998071
0.039938,-0.024086,0.040977,0.998071
0.039908,-0.024058,0.040985,0.998073
0.039847,-0.023997,0.041012,0.998075
0.039819,-0.024189,0.041036,0.998071
0.039828,-0.024463,0.041032,0.998064
0.039703,-0.024547,0.041052,0.998066
0.039808,-0.024366,0.041029,0.998067
0.039928,-0.024198,0.040990,0.998068
0.040014,-0.023830,0.040949,0.998075
0.039938,-0.023600,0.040922,0.998085
0.039789,-0.023662,0.040924,0.998089
0.039951,-0.023557,0.040919,0.998086
0.040120,-0.022866,0.040864,0.998097
