Time [10ms], UTC, Lat, Lon, Alt [m], Speed [km/h], Course [deg], Fix, NumSat, HDOP
75001, 130315.30, 37.3824888, 23.2479997, 0.00, 10.33, 205.74, 0, 0, 99.99
75101, 130315.30, 37.3824888, 23.2479997, 0.00, 10.33, 205.74, 0, 0, 99.99
75201, 130319.80, 37.3824205, 23.2479130, 10.50, 9.31, 223.34, 1, 4, 9.10
75301, 130320.80, 37.3825578, 23.2481113, 10.50, 2.87, 0.00, 1, 9, 1.12
75401, 130321.80, 37.3827030, 23.2481928, 10.40, 8.98, 29.76, 1, 9, 1.12
75501, 130322.80, 37.3827053, 23.2482088, 10.40, 8.03, 37.35, 1, 4, 6.33
75601, 130323.80, 37.3827212, 23.2482242, 10.40, 8.03, 37.51, 1, 3, 1.98
75701, 130324.70, 37.3827357, 23.2482378, 0.00, 8.03, 37.51, 0, 0, 99.99
75801, 130325.80, 37.3826883, 23.2482052, 10.60, 1.24, 0.00, 1, 4, 14.30
75901, 130326.80, 37.3826913, 23.2482148, 10.80, 5.74, 196.54, 1, 8, 1.07
76001, 130327.80, 37.3826983, 23.2482017, 10.80, 5.87, 193.60, 1, 6, 1.28
76101, 130328.80, 37.3826905, 23.2481905, 11.00, 6.00, 200.49, 1, 6, 1.48
76201, 130329.80, 37.3826905, 23.2481807, 11.20, 4.01, 216.84, 1, 7, 1.02
76301, 130330.50, 37.3827043, 23.2481663, 0.00, 4.16, 254.98, 0, 0, 99.99
76401, 130331.80, 37.3826963, 23.2481517, 11.40, 4.69, 246.75, 1, 5, 1.31
76501, 130332.80, 37.3827038, 23.2481467, 11.70, 2.97, 0.00, 1, 4, 1.95
76601, 130333.50, 37.3827483, 23.2481768, 0.00, 9.18, 343.31, 0, 0, 99.99
76701, 130333.50, 37.3827483, 23.2481768, 0.00, 9.18, 343.31, 0, 0, 99.99
76801, 130333.50, 37.3827483, 23.2481768, 0.00, 9.18, 343.31, 0, 0, 99.99
76901, 130333.50, 37.3827483, 23.2481768, 0.00, 9.18, 343.31, 0, 0, 99.99
77001, 130337.50, 37.3828463, 23.2481953, 0.00, 9.79, 351.82, 0, 0, 99.99
77101, 130338.70, 37.3828920, 23.2480745, 13.20, 12.05, 328.16, 1, 7, 1.28
77201, 130339.20, 37.3828888, 23.2480393, 0.00, 10.90, 317.85, 0, 0, 99.99
77301, 130340.70, 37.3829138, 23.2480053, 12.30, 10.43, 314.05, 1, 3, 15.09
77401, 130341.70, 37.3829197, 23.2481152, 12.00, 6.51, 0.00, 2, 3, 1.97
77501, 130342.10, 37.3829217, 23.2481493, 0.00, 6.08, 0.00, 0, 0, 99.99
77601, 130342.10, 37.3829217, 23.2481493, 0.00, 6.08, 0.00, 0, 0, 99.99
77701, 130344.70, 37.3829432, 23.2481477, 0.00, 4.95, 0.00, 0, 0, 99.99
77801, 130345.70, 37.3828193, 23.2480392, 12.00, 4.54, 274.17, 1, 8, 1.29
77901, 130346.60, 37.3827207, 23.2478938, 11.70, 8.14, 281.05, 1, 12, 0.94
78001, 130347.60, 37.3827082, 23.2478532, 11.10, 9.35, 305.36, 1, 12, 0.98
78101, 130348.60, 37.3827097, 23.2478612, 7.90, 7.65, 317.60, 2, 12, 0.56
78201, 130349.60, 37.3827275, 23.2478562, 6.00, 11.29, 319.93, 2, 12, 0.53
78301, 130350.60, 37.3827440, 23.2478468, 4.20, 8.75, 316.12, 2, 12, 0.52
78401, 130351.60, 37.3827575, 23.2478293, 3.50, 11.22, 312.75, 2, 12, 0.52
78501, 130352.60, 37.3827710, 23.2478070, 3.30, 12.34, 309.10, 2, 12, 0.51
78601, 130353.60, 37.3827840, 23.2477832, 2.90, 9.84, 296.94, 2, 12, 0.51
78701, 130354.60, 37.3827982, 23.2477600, 3.10, 12.37, 316.01, 2, 12, 0.51
78801, 130355.60, 37.3828183, 23.2477340, 2.50, 10.82, 309.57, 2, 12, 0.53
78901, 130356.60, 37.3828387, 23.2477157, 2.30, 11.02, 315.39, 2, 12, 0.53
79001, 130357.50, 37.3828578, 23.2476962, 1.90, 11.12, 323.07, 2, 12, 0.51
79101, 130358.50, 37.3828790, 23.2476727, 1.60, 12.86, 313.53, 2, 12, 0.51
79201, 130359.50, 37.3829018, 23.2476447, 1.40, 15.24, 313.93, 2, 12, 0.51
79301, 130400.50, 37.3829253, 23.2476142, 1.20, 13.78, 317.82, 2, 12, 0.51
79401, 130401.50, 37.3829507, 23.2475830, 1.40, 12.69, 322.64, 2, 12, 0.51
79501, 130402.50, 37.3829745, 23.2475560, 1.50, 13.82, 325.28, 2, 12, 0.51
79601, 130403.50, 37.3830030, 23.2475360, 1.90, 13.09, 338.67, 2, 12, 0.51
79701, 130404.50, 37.3830370, 23.2475243, 1.70, 15.87, 352.08, 2, 12, 0.51
79801, 130405.50, 37.3830713, 23.2475302, 1.80, 12.94, 16.63, 2, 12, 0.53
79901, 130406.50, 37.3831098, 23.2475488, 1.80, 13.38, 40.65, 2, 12, 0.51
80001, 130407.50, 37.3831365, 23.2475807, 2.20, 15.14, 53.80, 2, 12, 0.51
80101, 130408.50, 37.3831443, 23.2476237, 2.70, 15.34, 83.93, 2, 12, 0.51
80201, 130409.50, 37.3831445, 23.2476677, 2.90, 13.14, 99.59, 2, 12, 0.51
80301, 130410.40, 37.3831337, 23.2477075, 2.70, 15.30, 107.64, 2, 12, 0.54
80401, 130411.40, 37.3831135, 23.2477418, 3.10, 14.01, 127.90, 2, 12, 0.51
80501, 130412.40, 37.3830870, 23.2477710, 2.80, 14.81, 135.02, 2, 12, 0.51
80601, 130413.30, 37.3830642, 23.2477958, 3.10, 15.60, 144.68, 2, 12, 0.53
80701, 130414.40, 37.3830400, 23.2478298, 3.60, 11.37, 124.16, 2, 12, 0.51
80801, 130415.40, 37.3830165, 23.2478593, 3.50, 13.21, 143.98, 2, 12, 0.51
80901, 130416.40, 37.3829907, 23.2478905, 3.30, 15.73, 141.86, 2, 12, 0.51
81001, 130417.40, 37.3829650, 23.2479195, 3.50, 14.13, 140.44, 2, 12, 0.51
81101, 130418.40, 37.3829418, 23.2479528, 3.30, 13.77, 134.33, 2, 12, 0.51
81201, 130419.40, 37.3829207, 23.2479853, 3.10, 15.38, 131.60, 2, 12, 0.51
81301, 130420.40, 37.3828963, 23.2480148, 3.20, 11.98, 131.11, 2, 12, 0.51
81401, 130421.40, 37.3828743, 23.2480485, 3.20, 12.23, 121.82, 2, 12, 0.51
81501, 130422.40, 37.3828575, 23.2480835, 3.10, 12.51, 124.40, 2, 12, 0.51
81601, 130423.40, 37.3828417, 23.2481152, 3.40, 11.94, 119.57, 2, 12, 0.51
81701, 130424.30, 37.3828253, 23.2481447, 2.90, 14.15, 126.24, 2, 12, 0.51
81801, 130425.40, 37.3828008, 23.2481772, 3.10, 14.95, 144.20, 2, 12, 0.51
81901, 130426.40, 37.3827728, 23.2481942, 3.00, 10.61, 164.93, 2, 12, 0.51
82001, 130427.40, 37.3827418, 23.2482055, 3.00, 12.33, 169.43, 2, 12, 0.51
82101, 130428.40, 37.3827135, 23.2482135, 2.90, 10.24, 159.39, 2, 12, 0.51
82201, 130429.30, 37.3826947, 23.2482217, 2.70, 7.62, 172.79, 2, 12, 0.51
82301, 130430.40, 37.3826805, 23.2482277, 2.70, 4.81, 157.86, 2, 12, 0.52
82401, 130431.30, 37.3826783, 23.2482343, 2.50, 2.44, 112.99, 2, 12, 0.57
82501, 130432.30, 37.3826768, 23.2482407, 2.40, 1.80, 0.00, 2, 12, 0.67
82601, 130433.40, 37.3826680, 23.2482517, 2.20, 4.09, 0.00, 2, 12, 0.71
82701, 130434.30, 37.3826587, 23.2482632, 2.10, 5.13, 133.41, 2, 12, 0.67
82801, 130435.30, 37.3826552, 23.2482505, 1.40, 2.49, 159.78, 2, 12, 0.63
82901, 130436.30, 37.3826517, 23.2482490, 2.10, 1.07, 106.11, 2, 12, 0.51
83001, 130437.30, 37.3826473, 23.2482538, 2.10, 1.19, 64.33, 2, 12, 0.51
83101, 130438.30, 37.3826525, 23.2482598, 2.40, 1.59, 19.57, 2, 12, 0.51
83201, 130439.30, 37.3826615, 23.2482610, 2.80, 1.62, 318.68, 2, 12, 0.51
83301, 130440.30, 37.3826635, 23.2482567, 2.90, 1.55, 324.90, 2, 12, 0.51
83401, 130441.30, 37.3826655, 23.2482537, 3.10, 1.51, 311.41, 2, 12, 0.51
83501, 130442.30, 37.3826675, 23.2482502, 3.20, 1.08, 309.99, 2, 12, 0.51
83601, 130443.20, 37.3826692, 23.2482473, 3.40, 1.01, 298.95, 2, 12, 0.51
83701, 130444.20, 37.3826708, 23.2482452, 3.50, 0.26, 0.00, 2, 12, 0.51
83801, 130445.20, 37.3826727, 23.2482447, 3.40, 0.77, 338.51, 2, 12, 0.51
83901, 130446.20, 37.3826733, 23.2482432, 3.30, 0.62, 292.12, 2, 12, 0.51
84001, 130447.20, 37.3826735, 23.2482415, 3.40, 1.51, 300.37, 2, 12, 0.51
84101, 130448.20, 37.3826745, 23.2482392, 3.30, 0.26, 0.00, 2, 12, 0.51
84201, 130449.20, 37.3826740, 23.2482373, 3.40, 0.70, 202.86, 2, 12, 0.51
84301, 130450.20, 37.3826733, 23.2482353, 3.40, 2.21, 251.69, 2, 12, 0.51
84401, 130451.20, 37.3826727, 23.2482327, 3.30, 0.87, 246.61, 2, 12, 0.51
84501, 130452.20, 37.3826728, 23.2482317, 3.40, 1.00, 253.62, 2, 12, 0.51
84601, 130453.20, 37.3826730, 23.2482302, 3.40, 0.94, 250.36, 2, 12, 0.52
84701, 130454.20, 37.3826730, 23.2482280, 3.30, 0.51, 323.32, 2, 12, 0.52
84801, 130455.20, 37.3826730, 23.2482252, 3.40, 0.93, 281.37, 2, 12, 0.52
84901, 130456.20, 37.3826735, 23.2482232, 3.40, 0.57, 264.89, 2, 12, 0.52
85001, 130457.20, 37.3826755, 23.2482223, 3.40, 1.56, 14.55, 2, 12, 0.52
85101, 130458.20, 37.3826790, 23.2482215, 3.40, 2.02, 354.66, 2, 12, 0.52
85201, 130459.20, 37.3826815, 23.2482217, 3.30, 1.83, 60.13, 2, 12, 0.55
85301, 130500.20, 37.3826815, 23.2482150, 2.90, 2.64, 262.96, 2, 12, 0.55
85401, 130501.20, 37.3826825, 23.2482100, 2.70, 2.23, 269.14, 2, 12, 0.55
85501, 130502.10, 37.3826830, 23.2482057, 2.70, 1.51, 280.47, 2, 12, 0.53
85601, 130503.10, 37.3826842, 23.2482033, 2.50, 1.49, 321.21, 2, 12, 0.55
85701, 130504.00, 37.3826835, 23.2482003, 2.70, 0.92, 231.91, 2, 12, 0.53
85801, 130505.00, 37.3826823, 23.2481983, 2.70, 0.31, 0.00, 2, 12, 0.52
85901, 130506.10, 37.3826805, 23.2481952, 2.60, 1.33, 249.12, 2, 12, 0.53
86001, 130507.10, 37.3826798, 23.2481963, 2.60, 0.95, 0.00, 2, 12, 0.56
86101, 130508.10, 37.3826807, 23.2481973, 2.70, 0.54, 0.00, 2, 12, 0.66
86201, 130509.10, 37.3826863, 23.2481895, 2.70, 2.68, 0.00, 2, 12, 0.61
86301, 130510.10, 37.3826988, 23.2481693, 2.80, 5.85, 297.41, 2, 12, 0.61
86401, 130510.20, 37.3826988, 23.2481708, 0.00, 5.19, 0.00, 0, 0, 99.99
86501, 130510.20, 37.3826988, 23.2481708, 0.00, 5.19, 0.00, 0, 0, 99.99
86601, 130510.20, 37.3826988, 23.2481708, 0.00, 5.19, 0.00, 0, 0, 99.99
86701, 130510.20, 37.3826988, 23.2481708, 0.00, 5.19, 0.00, 0, 0, 99.99
86801, 130510.20, 37.3826988, 23.2481708, 0.00, 5.19, 0.00, 0, 0, 99.99
86901, 130516.10, 37.3827502, 23.2480993, 3.00, 5.20, 0.00, 2, 10, 0.89
87001, 130517.10, 37.3827588, 23.2480868, 3.00, 5.21, 0.00, 2, 9, 0.93
87101, 130518.10, 37.3827677, 23.2480740, 3.10, 5.24, 0.00, 2, 10, 0.89
87201, 130518.90, 37.3827550, 23.2480890, 0.00, 3.69, 0.00, 0, 0, 99.99
87301, 130518.90, 37.3827550, 23.2480890, 0.00, 3.69, 0.00, 0, 0, 99.99
87401, 130518.90, 37.3827550, 23.2480890, 0.00, 3.69, 0.00, 0, 0, 99.99
87501, 130522.00, 37.3827623, 23.2480472, -0.20, 2.48, 0.00, 1, 12, 1.05
87601, 130522.20, 37.3827713, 23.2480383, 0.00, 2.98, 322.03, 0, 0, 99.99
87701, 130524.00, 37.3827288, 23.2480967, 1.60, 0.93, 285.38, 1, 11, 0.93
87801, 130525.00, 37.3826923, 23.2481423, 0.60, 1.20, 250.58, 1, 12, 0.84
87901, 130525.90, 37.3826903, 23.2481452, 1.50, 1.09, 289.64, 2, 12, 0.55
88001, 130527.00, 37.3826870, 23.2481458, 0.70, 1.84, 196.18, 1, 12, 0.64
88101, 130528.00, 37.3826888, 23.2481412, 0.70, 2.08, 277.87, 1, 12, 0.77
88201, 130529.00, 37.3826947, 23.2481360, 0.80, 2.49, 312.23, 1, 12, 0.85
88301, 130530.00, 37.3826930, 23.2481372, 0.90, 1.24, 0.00, 1, 12, 0.72
88401, 130531.00, 37.3826958, 23.2481382, 0.80, 1.71, 0.00, 1, 12, 0.76
88501, 130532.00, 37.3826960, 23.2481328, 0.80, 1.87, 0.00, 1, 12, 0.74
88601, 130533.00, 37.3826770, 23.2481153, 0.80, 6.65, 225.88, 1, 12, 0.63
88701, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
88801, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
88901, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89001, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89101, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89201, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89301, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89401, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89501, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89601, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89701, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89801, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
89901, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90001, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90101, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90201, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90301, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90401, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90501, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 0, 99.99
90601, 130533.90, 37.3826515, 23.2480955, 0.00, 9.71, 217.27, 0, 3, 3.30
90701, 130553.80, 37.3827908, 23.2481293, 0.90, 3.23, 81.78, 1, 6, 1.88
90801, 130554.80, 37.3827955, 23.2481478, 0.80, 2.80, 59.14, 1, 7, 1.48
90901, 130555.80, 37.3827953, 23.2481483, 0.80, 2.92, 65.64, 1, 9, 1.22
91001, 130556.80, 37.3827932, 23.2481580, 0.80, 3.93, 78.70, 1, 5, 1.68
91101, 130557.20, 37.3827953, 23.2481645, 0.00, 4.17, 75.31, 0, 0, 99.99
91201, 130557.20, 37.3827953, 23.2481645, 0.00, 4.17, 75.31, 0, 0, 99.99
91301, 130559.80, 37.3827682, 23.2481510, 0.40, 2.62, 0.00, 2, 12, 0.92
91401, 130600.80, 37.3827363, 23.2481702, -0.10, 7.92, 140.57, 2, 7, 1.48
91501, 130601.80, 37.3827223, 23.2481787, -0.30, 5.02, 167.33, 1, 6, 1.82
91601, 130602.80, 37.3827248, 23.2481967, -1.70, 3.05, 195.60, 2, 12, 0.60
91701, 130603.80, 37.3827357, 23.2482078, -1.10, 2.14, 192.54, 1, 12, 0.57
91801, 130604.80, 37.3827320, 23.2482147, -0.90, 2.22, 160.92, 1, 12, 0.59
91901, 130605.80, 37.3827377, 23.2482258, -0.80, 3.65, 106.04, 1, 12, 0.62
92001, 130606.80, 37.3827467, 23.2482523, -0.80, 6.91, 74.37, 1, 12, 0.65
92101, 130607.80, 37.3827493, 23.2482782, -0.80, 7.58, 81.13, 1, 3, 2.36
92201, 130608.80, 37.3827522, 23.2483017, -0.80, 7.58, 81.51, 2, 3, 8.94
92301, 130609.80, 37.3827550, 23.2483252, -0.80, 7.58, 81.51, 2, 4, 3.36
92401, 130610.80, 37.3827578, 23.2483487, -0.80, 7.58, 81.51, 1, 4, 3.94
92501, 130611.80, 37.3827610, 23.2483663, -0.80, 7.03, 0.00, 1, 4, 3.94
92601, 130612.70, 37.3827593, 23.2483522, -0.80, 4.14, 0.00, 1, 8, 1.48
92701, 130613.70, 37.3827598, 23.2483528, -0.70, 3.19, 0.00, 1, 3, 4.65
92801, 130614.70, 37.3827597, 23.2483595, -0.60, 3.21, 0.00, 1, 3, 3.49
92901, 130615.70, 37.3827553, 23.2483303, -0.20, 1.79, 0.00, 1, 9, 2.11
93001, 130616.70, 37.3827333, 23.2483165, 0.40, 2.34, 55.61, 1, 10, 1.34
93101, 130617.70, 37.3827205, 23.2483105, 0.70, 1.44, 0.00, 1, 10, 1.34
93201, 130618.70, 37.3827040, 23.2483008, 0.90, 3.99, 210.55, 1, 10, 1.34
93301, 130619.70, 37.3826912, 23.2482982, 1.00, 4.29, 202.48, 1, 5, 3.47
93401, 130620.70, 37.3826843, 23.2482805, 1.30, 5.03, 231.68, 1, 8, 1.24
93501, 130621.60, 37.3826703, 23.2482662, 0.00, 6.43, 227.23, 0, 0, 99.99
93601, 130621.60, 37.3826703, 23.2482662, 0.00, 6.43, 227.23, 0, 0, 99.99
93701, 130621.60, 37.3826703, 23.2482662, 0.00, 6.43, 227.23, 0, 0, 99.99
93801, 130621.60, 37.3826703, 23.2482662, 0.00, 6.43, 227.23, 0, 0, 99.99
93901, 130625.30, 37.3826295, 23.2482190, 0.00, 6.03, 0.00, 0, 0, 99.99
94001, 130625.30, 37.3826295, 23.2482190, 0.00, 6.03, 0.00, 0, 0, 99.99
94101, 130625.30, 37.3826295, 23.2482190, 0.00, 6.03, 0.00, 0, 0, 99.99
94201, 130628.60, 37.3827057, 23.2482400, 0.20, 0.36, 0.00, 1, 6, 1.61
94301, 130629.60, 37.3827465, 23.2482752, -1.40, 3.92, 290.44, 1, 12, 0.68
94401, 130630.60, 37.3827498, 23.2482652, -1.60, 4.02, 260.76, 1, 7, 1.61
94501, 130631.60, 37.3827555, 23.2482525, -1.90, 4.17, 280.39, 1, 6, 1.63
94601, 130632.60, 37.3827612, 23.2482400, -2.10, 3.65, 0.00, 1, 8, 1.33
94701, 130633.60, 37.3827795, 23.2482185, -2.60, 6.20, 301.07, 1, 10, 1.36
94801, 130634.60, 37.3827880, 23.2482048, -2.30, 4.96, 296.43, 1, 10, 1.36
94901, 130635.60, 37.3827915, 23.2481917, -2.30, 4.39, 278.83, 1, 12, 0.72
95001, 130636.60, 37.3827852, 23.2481893, -2.30, 3.87, 232.97, 1, 12, 0.72
95101, 130637.60, 37.3827797, 23.2481868, -2.80, 2.87, 206.99, 1, 12, 0.89
95201, 130638.60, 37.3827763, 23.2481747, -3.10, 3.79, 0.00, 1, 9, 0.86
95301, 130639.60, 37.3827780, 23.2481362, -3.40, 9.06, 267.61, 1, 12, 0.69
95401, 130640.20, 37.3827745, 23.2480975, 0.00, 12.73, 265.84, 0, 0, 99.99
95501, 130641.60, 37.3827668, 23.2480473, -3.20, 11.85, 262.60, 1, 3, 7.73
95601, 130642.60, 37.3827542, 23.2480275, -2.60, 10.16, 252.41, 1, 3, 7.73
95701, 130643.50, 37.3827638, 23.2480132, -2.60, 8.49, 255.91, 2, 3, 4.06
95801, 130644.20, 37.3827867, 23.2480340, 0.00, 5.76, 285.36, 0, 0, 99.99
95901, 130645.40, 37.3827983, 23.2480162, 0.00, 5.47, 288.02, 0, 0, 99.99
96001, 130646.50, 37.3828032, 23.2479983, -2.80, 5.47, 288.70, 1, 9, 1.31
96101, 130647.50, 37.3828133, 23.2480233, -3.00, 2.59, 0.00, 1, 9, 1.01
96201, 130648.50, 37.3828258, 23.2480517, -3.30, 3.25, 0.00, 1, 10, 0.97
96301, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
96401, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
96501, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
96601, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
96701, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
96801, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
96901, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
97001, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
97101, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
97201, 130648.90, 37.3828290, 23.2480405, 0.00, 2.43, 0.00, 0, 0, 99.99
97301, 130658.90, 37.3828712, 23.2480017, 0.00, 4.26, 0.00, 0, 0, 99.99
97401, 130700.20, 37.3828803, 23.2479888, 0.00, 4.26, 0.00, 0, 0, 99.99
97501, 130701.40, 37.3826983, 23.2480753, -4.10, 5.89, 0.00, 1, 9, 1.16
97601, 130702.40, 37.3827203, 23.2481195, -5.30, 4.61, 0.00, 1, 6, 1.82
97701, 130703.40, 37.3827923, 23.2479562, -4.40, 4.32, 231.75, 1, 6, 1.82
97801, 130704.40, 37.3827798, 23.2479450, -4.30, 3.74, 211.99, 1, 5, 1.86
97901, 130705.40, 37.3827712, 23.2479378, -4.10, 3.52, 0.00, 2, 9, 0.89
98001, 130706.40, 37.3827640, 23.2479313, -4.10, 3.52, 0.00, 2, 7, 1.35
98101, 130707.40, 37.3827363, 23.2478805, -3.90, 10.05, 232.04, 2, 12, 0.78
98201, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98301, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98401, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98501, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98601, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98701, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98801, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
98901, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99001, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99101, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99201, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99301, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99401, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99501, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99601, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99701, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99801, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
99901, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
100001, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
100101, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
100201, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
100301, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 0, 99.99
100401, 130707.70, 37.3827142, 23.2478937, 0.00, 10.42, 215.08, 0, 4, 4.17
100501, 130731.30, 37.3829330, 23.2480522, -4.90, 13.26, 9.35, 1, 8, 1.78
100601, 130732.20, 37.3828860, 23.2478970, -5.30, 5.72, 356.40, 1, 11, 1.32
100701, 130733.20, 37.3829662, 23.2478412, -8.00, 8.43, 344.99, 1, 12, 0.77
100801, 130734.20, 37.3830372, 23.2478405, -4.10, 8.95, 343.23, 2, 12, 0.53
100901, 130735.20, 37.3830763, 23.2478427, -2.30, 11.71, 354.96, 2, 12, 0.53
101001, 130736.20, 37.3831057, 23.2478330, -1.50, 8.01, 349.57, 2, 12, 0.52
101101, 130737.20, 37.3831277, 23.2478165, -1.20, 9.34, 320.25, 2, 12, 0.52
101201, 130738.20, 37.3831497, 23.2478033, -0.40, 9.01, 332.19, 2, 12, 0.52
101301, 130739.20, 37.3831735, 23.2477895, -0.10, 9.89, 337.57, 2, 12, 0.52
101401, 130740.20, 37.3831968, 23.2477762, 0.40, 12.24, 339.10, 2, 12, 0.52
101501, 130741.00, 37.3832117, 23.2477575, 0.60, 11.02, 296.74, 2, 12, 0.52
101601, 130742.20, 37.3832290, 23.2477227, 0.70, 11.16, 305.76, 2, 12, 0.52
101701, 130743.00, 37.3832420, 23.2476985, 0.90, 11.26, 301.77, 2, 12, 0.52
101801, 130744.20, 37.3832600, 23.2476597, 0.80, 11.13, 289.98, 2, 12, 0.52
101901, 130745.20, 37.3832675, 23.2476250, 1.20, 14.51, 288.11, 2, 12, 0.52
102001, 130746.00, 37.3832768, 23.2475948, 1.20, 12.36, 288.17, 2, 12, 0.52
102101, 130747.00, 37.3832883, 23.2475557, 1.10, 14.12, 294.95, 2, 12, 0.52
102201, 130748.00, 37.3832955, 23.2475160, 1.20, 10.59, 272.56, 2, 12, 0.52
102301, 130749.00, 37.3832932, 23.2474737, 1.30, 12.55, 263.89, 2, 12, 0.52
102401, 130750.00, 37.3832805, 23.2474313, 1.20, 14.30, 250.28, 2, 12, 0.52
102501, 130751.10, 37.3832607, 23.2473900, 1.50, 16.31, 228.79, 1, 12, 0.53
102601, 130752.00, 37.3832380, 23.2473615, 1.40, 11.65, 207.15, 2, 12, 0.52
102701, 130753.00, 37.3832088, 23.2473395, 1.60, 16.24, 204.39, 2, 12, 0.52
102801, 130754.00, 37.3831772, 23.2473338, 1.70, 12.78, 169.82, 2, 12, 0.54
102901, 130755.00, 37.3831493, 23.2473485, 1.40, 12.83, 150.44, 2, 12, 0.52
103001, 130756.00, 37.3831252, 23.2473727, 1.70, 14.92, 142.65, 2, 12, 0.52
103101, 130757.00, 37.3831050, 23.2474062, 2.00, 11.79, 112.56, 2, 12, 0.52
103201, 130758.00, 37.3830922, 23.2474458, 2.30, 14.10, 112.57, 2, 12, 0.52
103301, 130759.00, 37.3830845, 23.2474827, 2.90, 12.85, 101.21, 2, 12, 0.52
